	Year	Country	Latitude	Longitude	Focal Depth (km)	Mag	MMI Int	Deaths	Damage Description	Houses Destroyed Description	Death Description
1453	1971	49	36.6	55.6	39.0	5.3	9.333333333333334	1	2	1	1
1454	1971	49	28.3	55.6	44.0	5.9	7.666666666666666	1	3	1	1
1455	1971	105	37.6	29.8	23.0	5.9	6.0	100	3	2	2
1456	1971	105	38.8	40.5	3.0	6.7	8.0	1000	2	2	3
1457	1971	48	-7.2	109.1	35.0	5.2	6.5	1	3	2	1
1458	1971	20	-25.5	-69.2	93.0	6.3	5.0	1	2	2	1
1459	1971	20	-32.5	-71.2	58.0	7.8	9.0	83	4	3	2
1460	1971	80	-5.5	153.9	47.0	7.9	9.0	2	1	2	1
1461	1971	52	44.8	10.3	7.0	5.2	8.0	2	1	2	1
1462	1971	81	-2.7	-77.4	135.0	6.3	7.0	1	2	1	1
1463	1971	49	36.3	52.7	27.0	5.3	7.0	1	2	1	1
1464	1971	21	28.9	103.7	40.5	5.9	7.0	3	1	1	1
1465	1971	81	-14.1	-73.3	54.0	5.7	9.0	5	3	1	1
1466	1971	113	-15.5	167.2	40.0	7.1	7.0	1	3	1	1
1467	1972	98	22.5	122.3	33.0	7.5	6.0	1	1	1	1
1468	1972	52	43.8	13.3	25.0	4.8	7.5	1	2	2	1
1469	1972	81	-6.8	-76.8	64.0	6.1	9.0	7	3	3	1
1470	1972	49	28.4	52.8	11.0	6.9	9.0	30000	4	4	4
1471	1972	98	23.6	121.6	33.0	6.9	5.0	4	2	3	1
1472	1972	52	43.8	13.3	4.0	4.4	5.5	2	4	3	1
1473	1972	0	36.2	69.7	47.0	6.1	6.0	11	2	3	1
1474	1972	78	36.0	73.4	36.0	6.2	6.75	100	3	3	2
1475	1972	76	12.4	-86.1	5.0	6.2	7.5	10000	4	2	4
1476	1973	66	18.48	-103.0	43.0	7.5	8.25	56	2	2	2
1477	1973	82	13.4	122.8	33.0	7.5	9.0	15	1	2	1
1478	1973	24	10.679	-84.759	33.0	6.5	8.333333333333334	26	1	2	1
1479	1973	22	4.956	-78.144	50.0	6.5	7.666666666666667	1	2	2	1
1480	1973	66	18.27	-96.6	84.0	6.2	7.0	600	3	2	3
1481	1973	49	30.57	52.89	11.0	5.5	7.5	1	3	2	1
1482	1973	9	38.46	-28.31	5.0	5.1	8.0	1	2	2	1
1483	1974	81	-12.3	-76.35	98.0	6.3	8.333333333333334	10	3	2	1
1484	1974	22	6.89	-72.93	24.0	5.0	8.666666666666666	4	2	2	1
1485	1974	54	34.5	138.7	2.0	6.5	9.0	30	2	3	1
1486	1974	21	28.24	104.01	11.0	7.1	8.0	20000	3	3	4
1487	1974	114	10.56	-63.38	34.0	6.1	7.0	5	2	2	1
1488	1974	22	7.75	-77.69	12.0	7.3	6.5	11	1	1	1
1489	1974	54	36.0	139.82	58.0	5.7	6.0	2	2	2	1
1490	1974	81	-12.27	-77.79	13.0	8.1	9.0	78	3	3	2
1491	1974	78	35.1	72.9	22.0	6.2	7.0	5300	2	3	4
1492	1975	47	32.46	78.43	33.0	6.8	8.5	47	2	3	1
1493	1975	21	40.64	122.58	33.0	7.4	10.0	300	4	4	3
1494	1975	48	-6.7	106.7	27.0	5.6	8.0	1	2	2	1
1495	1975	49	27.5	56.26	27.0	6.1	7.0	7	2	1	1
1496	1975	20	-29.9	-71.3	4.0	6.9	8.0	2	1	1	1
1497	1975	114	10.04	-69.75	33.0	6.1	8.25	3	2	1	1
1498	1975	72	21.49	94.7	157.0	6.5	8.5	1	1	1	1
1499	1975	2	36.32	5.241	30.0	4.3	8.75	1	2	2	1
1500	1975	105	38.474	40.723	26.0	6.7	9.0	2311	3	2	4
1501	1975	49	31.599	51.037	33.0	5.0	7.0	2	3	2	1
1502	1975	40	38.628	21.798	19.0	5.5	9.0	1	3	3	1
1503	1976	42	15.324	-89.101	5.0	7.5	9.0	23000	4	3	4
1504	1976	42	14.767	-91.061	5.0	5.1	8.5	4	2	3	1
1505	1976	0	36.61	67.79	33.0	5.5	8.0	49	3	4	1
1506	1976	105	41.13	43.01	18.0	4.8	8.5	2	2	3	1
1507	1976	31	0.78	-79.8	9.0	6.7	9.0	10	2	3	1
1508	1976	105	40.89	42.85	44.0	5.5	9.5	4	2	3	1
1509	1976	52	46.356	13.275	9.0	6.5	10.0	978	4	3	3
1510	1976	21	24.57	98.953	8.0	7.3	9.0	2652	3	3	2
1511	1976	21	24.531	98.71	10.0	7.4	9.0	4326	3	3	2
1512	1976	48	-4.603	140.091	33.0	7.1	9.5	6000	3	3	4
1513	1976	79	7.4	-78.1	22.0	6.7	10.0	5	1	3	1
1514	1976	48	-8.17	114.888	40.0	6.5	10.5	573	4	3	3
1515	1976	21	39.57	117.98	23.0	7.5	11.0	242769	4	3	4
1516	1976	21	39.664	118.401	26.0	7.4	9.0	121984	2	3	2
1517	1976	82	6.292	124.09	33.0	8.0	6.0	1200	4	2	4
1518	1976	82	7.249	122.939	22.0	6.8	5.0	602	1	2	1
1519	1976	105	37.7	28.89	3.0	4.9	4.0	4	2	2	1
1520	1976	52	46.28	13.157	16.0	5.5	7.0	5	2	2	1
1521	1976	52	46.302	13.197	10.0	6.0	9.0	11	2	2	1
1522	1976	48	-4.517	139.918	33.0	7.1	8.0	133	1	2	3
1523	1976	49	33.8	59.15	13.0	6.2	8.0	17	3	1	1
1524	1976	105	39.12	44.03	36.0	7.3	10.0	5000	4	1	4
1525	1976	20	-20.52	-68.92	82.0	7.3	8.0	1	2	1	1
1526	1976	92	-27.953	26.653	33.0	5.2	7.75	4	2	1	1
1527	1976	105	39.0	44.0	61.0	6.35	7.5	1	2	1	1
1528	1977	85	45.777	26.703	89.0	7.5	7.25	1641	4	1	4
1529	1977	82	16.77	122.33	37.0	7.3	7.0	1	1	1	1
1530	1977	49	27.61	56.39	29.0	6.9	6.75	167	3	1	3
1531	1977	105	38.56	40.02	21.0	4.9	6.5	30	3	1	1
1532	1977	49	31.98	50.68	41.0	5.9	6.25	366	2	1	3
1533	1977	91	-9.828	160.323	33.0	6.8	6.0	34	3	1	1
1534	1977	91	-9.965	160.731	33.0	8.1	7.0	18	3	1	1
1535	1977	49	38.934	44.38	37.0	5.4	6.0	3	3	1	1
1536	1977	105	39.0	44.0	51.0	6.300000000000001	5.0	6	3	1	1
1537	1977	102	-22.878	-175.9	65.0	7.2	4.0	1	2	1	1
1538	1977	22	7.34	-76.3	33.0	6.5	6.5	3	2	1	1
1539	1977	4	-31.03	-67.77	13.0	7.4	9.0	70	4	1	2
1540	1977	49	30.95	56.47	31.0	5.8	7.0	584	3	1	3
1541	1978	54	34.809	139.259	14.0	6.6	5.0	25	3	2	1
1542	1978	52	38.1	16.03	33.0	5.0	3.5	2	2	2	1
1543	1978	78	29.926	66.302	33.0	5.9	2.0	1	2	2	1
1544	1978	66	17.03	-99.74	36.0	6.6	4.0	1	2	2	1
1545	1978	52	38.391	15.066	14.0	5.7	6.0	5	2	3	1
1546	1978	54	38.19	142.028	44.0	7.7	8.0	28	4	4	1
1547	1978	40	40.739	23.229	3.0	6.4	8.0	50	4	4	1
1548	1978	42	14.843	-91.022	10.0	4.5	8.125	17	2	4	1
1549	1978	49	33.386	57.434	33.0	7.8	8.25	20000	4	4	4
1550	1978	66	16.01	-96.591	18.0	7.7	8.375	9	2	3	1
1551	1978	49	32.14	49.65	33.0	6.2	8.5	76	2	3	2
1552	1979	49	33.897	59.472	33.0	6.8	8.625	200	2	3	3
1553	1979	81	-16.39	-72.658	53.0	6.9	8.75	18	2	3	1
1554	1979	66	17.813	-101.276	49.0	7.6	8.875	5	4	3	1
1555	1979	68	42.096	19.209	10.0	6.9	9.0	131	4	4	3
1556	1979	48	-8.207	115.949	25.0	5.8	8.5	22	2	4	1
1557	1979	21	31.452	119.241	11.0	5.4	8.0	42	4	4	1
1558	1979	48	-1.679	136.04	5.0	7.9	8.0	15	3	3	1
1559	1979	52	42.812	13.061	16.0	5.8	8.0	5	3	3	1
1560	1979	48	-8.254	115.847	38.0	6.2	8.0	2	2	3	1
1561	1979	42	13.833	-90.881	58.0	6.8	8.0	4	2	3	1
1562	1979	48	-7.656	108.252	62.0	6.1	8.0	30	3	3	1
1563	1979	40	39.536	20.398	40.0	5.2	8.0	1	3	3	1
1564	1979	49	33.918	59.741	33.0	6.6	8.5	350	3	3	3
1565	1979	22	4.805	-76.217	108.0	6.4	9.0	72	3	3	2
1566	1979	49	33.962	59.726	10.0	7.5	5.0	17	3	3	1
1567	1979	22	1.598	-79.358	33.0	7.7	9.0	600	3	4	3
1568	1979	48	-3.299	102.712	33.0	6.6	8.666666666666666	8	2	4	1
1569	1979	48	-8.39	115.889	33.0	6.3	8.333333333333334	27	2	3	1
1570	1980	9	38.727	-27.75	13.0	6.9	8.0	69	2	3	2
1571	1980	66	32.22	-114.985	5.0	6.4	5.0	1	2	3	1
1572	1980	40	39.269	23.041	14.0	6.4	9.0	1	2	3	1
1573	1980	40	39.203	22.729	10.0	4.0	8.625	1	2	3	1
1574	1980	49	37.19	50.201	62.0	5.4	8.25	1	2	3	1
1575	1980	73	29.598	81.092	18.0	6.5	7.875	200	4	3	3
1576	1980	45	15.888	-88.516	22.0	6.4	7.5	2	2	3	1
1577	1980	31	-1.948	-80.017	55.0	5.6	7.125	8	2	3	1
1578	1980	47	32.913	75.633	25.0	4.9	6.75	15	2	3	1
1579	1980	47	32.834	75.629	33.0	4.8	6.375	8	1	3	1
1580	1980	54	35.45	139.964	73.0	6.0	6.0	2	2	3	1
1581	1980	2	36.195	1.354	10.0	7.7	10.0	5000	4	4	4
1582	1980	66	18.211	-98.24	72.0	6.4	9.0	300	2	3	3
1583	1980	81	-13.347	-74.545	71.0	4.9	9.5	7	2	3	1
1584	1980	52	40.914	15.366	20.0	6.9	10.0	4689	4	3	4
1585	1980	49	34.587	50.652	33.0	5.8	9.5	26	2	3	1
1586	1980	49	34.503	50.59	41.0	5.2	9.0	3	2	3	1
1587	1981	48	-4.576	139.232	33.0	6.7	8.5	305	2	3	3
1588	1981	21	30.927	101.098	33.0	6.8	8.0	150	2	4	3
1589	1981	52	41.051	14.601	10.0	4.6	7.0	12	1	4	1
1590	1981	40	38.222	22.934	33.0	6.7	8.0	22	4	4	1
1591	1981	40	38.209	23.288	29.0	6.4	9.0	1	2	2	1
1592	1981	40	39.481	20.699	31.0	5.6	8.0	2	2	0	1
1593	1981	81	-13.144	-74.376	38.0	4.8	7.833333333333333	8	2	0	1
1594	1981	49	29.913	57.715	33.0	6.7	7.666666666666667	3000	2	0	4
1595	1981	81	-13.166	-74.522	24.0	5.2	7.5	10	2	0	1
1596	1981	49	30.013	57.794	33.0	7.1	7.333333333333333	3000	4	0	4
1597	1981	78	35.693	73.594	33.0	5.9	7.166666666666667	220	2	0	3
1598	1981	22	8.117	-72.527	54.0	5.4	7.0	15	2	0	1
1599	1981	66	18.048	-102.084	33.0	7.3	8.0	3	2	0	1
1600	1981	78	29.856	66.962	33.0	4.0	9.0	6	2	1	1
1601	1982	54	42.158	142.361	44.0	6.7	10.0	110	2	1	3
1602	1982	66	17.25	-93.21	9.0	3.5	8.0	10	1	1	1
1603	1982	81	-12.69	-76.065	95.0	6.1	6.0	3	2	1	1
1604	1982	66	16.558	-98.358	34.0	7.0	6.0	9	2	2	1
1605	1982	21	31.907	99.931	10.0	5.5	7.0	10	1	2	1
1606	1982	33	13.313	-89.339	82.0	6.2	7.0	43	2	2	1
1607	1982	45	14.487	-89.121	12.0	5.1	4.0	3	2	3	1
1608	1982	61	40.883	19.59	21.0	5.5	8.0	1	2	3	1
1609	1982	117	14.701	44.379	5.0	6.0	8.0	2800	4	4	4
1610	1982	0	36.148	69.011	36.0	6.6	7.666666666666667	500	2	4	3
1611	1982	48	-8.405	123.08	33.0	5.9	7.333333333333333	13	2	4	1
1612	1983	61	41.959	21.54	24.0	4.7	7.0	12	1	3	1
1613	1983	49	35.953	52.264	33.0	4.9	7.5	30	2	3	1
1614	1983	22	2.461	-76.686	22.0	4.9	8.0	350	4	3	3
1615	1983	24	8.717	-83.123	37.0	7.3	7.5	6	2	3	1
1616	1983	48	5.723	94.722	79.0	6.6	7.0	7	2	3	1
1617	1983	21	40.025	75.26	33.0	5.6	7.333333333333333	8	1	2	1
1618	1983	81	-4.843	-78.103	104.0	6.5	7.666666666666667	10	1	2	1
1619	1983	54	40.462	139.102	24.0	7.7	8.0	4	4	2	1
1620	1983	24	9.652	-83.688	33.0	6.2	9.0	2	2	2	1
1621	1983	105	40.324	27.222	10.0	6.1	8.0	5	2	2	1
1622	1983	49	36.948	49.18	41.0	5.0	6.0	3	2	2	1
1623	1983	54	35.5	139.07	25.0	5.3	7.0	1	1	2	1
1624	1983	82	18.231	120.86	29.0	6.5	8.0	16	2	3	1
1625	1983	20	-26.535	-70.563	15.0	7.3	7.0	5	2	1	1
1626	1983	48	1.131	120.858	33.0	6.1	7.0	2	2	1	1
1627	1983	110	43.974	-113.916	14.0	7.3	9.0	2	3	2	1
1628	1983	105	40.33	42.187	12.0	6.9	8.0	1342	4	4	4
1629	1983	21	35.206	115.213	19.0	5.3	7.0	34	2	4	1
1630	1983	12	50.696	5.346	10.0	5.0	7.0	2	4	3	1
1631	1983	80	-5.392	151.868	26.0	6.4	5.0	10	4	3	1
1632	1983	43	11.866	-13.529	11.0	6.2	9.0	443	3	4	3
1633	1983	0	36.372	70.738	215.0	7.2	7.0	26	2	4	1
1634	1984	48	-2.823	118.806	33.0	6.6	7.0	2	1	4	1
1635	1984	0	34.616	70.484	33.0	5.8	4.0	1	2	4	1
1636	1984	78	36.431	70.826	208.0	6.1	6.0	4	2	4	1
1637	1984	52	43.26	12.558	12.0	5.3	8.0	3	4	4	1
1638	1984	52	41.765	13.898	10.0	5.8	8.0	3	2	4	1
1639	1984	52	41.831	13.961	14.0	5.2	8.0	3	2	4	1
1640	1984	15	42.967	17.734	30.0	5.1	7.0	1	2	4	1
1641	1984	30	17.984	-69.338	24.0	6.7	5.0	5	1	4	1
1642	1984	54	32.386	131.945	46.0	6.7	6.0	20	2	4	1
1643	1984	54	35.789	137.488	10.0	6.1	6.0	29	4	4	1
1644	1984	105	40.885	42.219	10.0	6.4	8.0	3	2	4	1
1645	1984	105	40.545	42.403	60.0	5.3	7.666666666666667	3	3	4	1
1646	1984	47	24.641	92.891	23.0	5.6	7.333333333333333	20	3	4	1
1647	1985	4	-33.053	-68.467	5.0	6.9	7.0	6	2	4	1
1648	1985	49	28.399	52.997	37.0	5.3	7.5	1	2	4	1
1649	1985	20	-33.132	-71.708	40.0	8.0	8.0	180	4	4	3
1650	1985	20	-32.663	-71.551	33.0	6.6	7.0	1	2	2	1
1651	1985	82	7.758	123.544	33.0	6.5	5.0	2	2	1	1
1652	1985	20	-34.131	-71.618	38.0	7.5	6.0	2	2	1	1
1653	1985	21	25.926	102.871	5.0	5.8	8.0	23	2	1	1
1654	1985	82	16.498	120.815	33.0	6.1	7.0	6	2	2	1
1655	1985	80	-5.599	151.045	27.0	7.1	8.0	1	2	2	1
1656	1985	0	36.19	70.896	99.0	6.6	8.0	5	2	2	1
1657	1985	21	39.431	75.224	7.0	7.5	7.0	71	2	3	2
1658	1985	48	-4.13	136.049	10.0	6.3	8.0	10	2	3	1
1659	1985	66	18.19	-102.533	28.0	8.1	9.0	9500	4	4	4
1660	1985	66	17.802	-101.647	31.0	7.6	6.0	4764	2	3	2
1661	1985	99	40.301	69.823	16.0	5.9	9.0	29	4	3	1
1662	1985	2	36.46	6.761	10.0	5.9	7.333333333333333	6	1	2	1
1663	1985	52	37.688	15.068	10.0	4.3	5.666666666666666	1	1	2	1
1664	1986	81	-9.505	-77.512	39.0	5.3	4.0	1	2	2	1
1665	1986	81	-13.41	-71.785	51.0	4.6	6.0	16	3	4	1
1666	1986	47	32.128	76.374	33.0	5.3	6.333333333333333	6	3	4	1
1667	1986	105	37.993	37.806	10.0	5.9	6.666666666666667	15	2	4	1
1668	1986	37	41.431	43.737	10.0	5.7	7.0	2	3	4	1
1669	1986	98	24.125	121.619	19.0	6.4	7.0	1	1	3	1
1670	1986	114	10.597	-62.928	19.0	6.2	7.0	2	2	3	1
1671	1986	49	29.962	51.582	10.0	5.6	7.333333333333333	1	2	3	1
1672	1986	114	10.77	-69.428	7.0	4.9	7.666666666666667	1	1	1	1
1673	1986	85	45.547	26.316	132.0	6.9	8.0	2	4	2	1
1674	1986	40	37.014	22.176	11.0	5.8	10.0	20	2	4	1
1675	1986	33	13.827	-89.118	7.0	5.4	9.0	1100	4	4	4
1676	1986	98	23.901	121.574	34.0	7.8	8.0	15	1	4	1
1677	1986	16	-5.494	-35.769	5.0	4.8	7.5	1	2	4	1
1678	1986	17	43.274	25.912	21.0	5.6	7.0	3	2	3	1
1679	1987	2	35.964	1.374	10.0	4.3	7.0	1	2	3	1
1680	1987	80	-6.088	147.689	55.0	7.6	7.0	3	2	3	1
1681	1987	75	-37.965	176.765	19.0	6.6	10.0	1	4	3	1
1682	1987	20	-24.388	-70.161	62.0	7.3	6.0	1	2	3	1
1683	1987	31	0.083	-77.785	10.0	7.2	5.0	5000	4	3	4
1684	1987	54	32.034	131.837	54.0	6.7	4.0	2	2	3	1
1685	1987	48	2.244	98.866	11.0	6.6	3.0	2	2	3	1
1686	1987	82	8.047	125.41	32.0	5.2	2.0	1	1	3	1
1687	1987	49	34.076	48.266	41.0	4.6	4.5	2	1	3	1
1688	1987	20	-19.022	-69.991	70.0	6.9	7.0	5	2	3	1
1689	1987	81	-17.897	-70.931	37.0	6.4	5.0	1	1	3	1
1690	1987	31	-0.978	-78.05	10.0	6.2	6.5	2	2	3	1
1691	1987	110	34.061	-118.078	10.0	5.7	8.0	8	4	3	1
1692	1987	81	-8.143	-77.954	20.0	5.1	4.0	3	2	3	1
1693	1987	110	34.07	-118.1	8.0	4.8	5.0	1	2	3	1
1694	1987	110	33.082	-115.775	5.0	6.2	6.0	2	2	3	1
1695	1987	48	-8.247	124.155	33.0	6.5	7.0	125	2	3	3
1696	1987	54	35.362	140.214	63.0	6.0	8.0	2	2	3	1
1697	1988	10	24.688	91.57	33.0	5.8	7.5	2	2	3	1
1698	1988	82	12.376	121.067	17.0	6.2	7.0	2	2	3	1
1699	1988	98	23.902	121.598	51.0	5.7	6.5	1	1	3	1
1700	1988	72	25.149	95.127	91.0	7.2	6.0	3	2	3	1
1701	1988	49	29.974	51.679	33.0	6.1	7.0	1	2	3	1
1702	1988	73	26.755	86.616	57.0	6.6	8.0	998	4	3	3
1703	1988	42	13.881	-90.45	69.0	6.0	6.0	5	2	3	1
1704	1988	21	22.789	99.611	18.0	7.3	10.0	738	4	4	3
1705	1988	5	40.987	44.185	5.0	6.8	10.0	25000	4	4	4
1706	1989	99	38.465	68.694	33.0	5.3	7.0	274	3	4	3
1707	1989	63	-13.702	34.42	30.0	6.1	6.666666666666667	9	4	4	1
1708	1989	21	29.987	99.195	13.0	6.2	6.333333333333333	11	4	4	1
1709	1989	66	16.773	-99.328	19.0	6.8	6.0	3	2	4	1
1710	1989	21	23.553	99.526	33.0	5.6	6.0	1	4	4	1
1711	1989	49	30.167	50.921	31.0	5.8	6.0	114	2	4	3
1712	1989	10	21.861	89.763	6.0	5.1	6.0	1	2	4	1
1713	1989	48	-4.511	139.022	14.0	5.8	6.0	120	2	4	3
1714	1989	86	43.522	45.362	18.0	5.0	6.0	1	2	4	1
1715	1989	29	11.766	41.942	12.0	6.3	9.0	2	1	4	1
1716	1989	21	31.583	102.433	15.0	6.1	9.0	1	3	4	1
1717	1989	110	37.036	-121.883	19.0	6.9	9.0	62	4	3	2
1718	1989	21	39.893	113.884	10.0	5.3	8.0	29	3	4	1
1719	1989	2	36.788	2.448	6.0	5.7	8.0	30	2	4	1
1720	1989	21	29.882	106.804	33.0	4.7	7.333333333333333	4	2	4	1
1721	1989	49	29.892	57.718	18.0	5.9	6.666666666666667	3	1	4	1
1722	1989	82	8.337	126.729	24.0	7.5	6.0	2	2	4	1
1723	1989	6	-32.967	151.619	10.0	5.4	8.0	12	4	4	1
1724	1990	82	9.755	124.694	26.0	6.6	7.0	11	1	4	2
1725	1990	78	28.925	66.331	10.0	6.1	5.5	11	2	4	1
1726	1990	82	9.253	125.606	39.0	5.5	4.0	1	1	4	1
1727	1990	48	1.186	122.857	26.0	7.6	5.0	3	3	4	1
1728	1990	21	35.986	100.245	8.0	6.9	6.0	126	4	4	3
1729	1990	52	40.775	15.766	10.0	5.4	7.0	2	2	3	1
1730	1990	95	5.121	32.145	15.0	7.1	6.5	31	1	2	1
1731	1990	81	-6.016	-77.229	24.0	6.5	6.0	200	2	2	3
1732	1990	85	45.841	26.668	89.0	6.7	6.0	14	3	1	1
1733	1990	81	-6.062	-77.136	26.0	4.9	6.0	1	1	1	1
1734	1990	82	11.76	121.899	18.0	7.1	6.0	4	2	2	1
1735	1990	56	47.869	85.076	58.0	6.8	5.0	1	3	4	1
1736	1990	49	36.957	49.409	19.0	7.3	7.0	40000	4	4	4
1737	1990	49	36.636	49.799	15.0	5.3	8.0	20	1	4	1
1738	1990	82	15.679	121.172	25.0	7.8	9.0	2412	4	4	4
1739	1990	31	-0.059	-78.449	5.0	4.4	7.333333333333333	4	3	4	1
1740	1990	92	-28.014	26.727	5.0	4.2	5.666666666666666	2	1	4	1
1741	1990	21	37.093	103.781	12.0	5.8	4.0	7	3	4	1
1742	1990	0	35.121	70.486	114.0	6.0	4.0	11	1	3	1
1743	1990	49	28.251	55.462	11.0	6.7	5.0	22	4	3	1
1744	1990	48	3.908	97.457	48.0	6.8	6.0	1	2	3	1
1745	1990	52	37.3	15.438	11.0	5.3	7.0	19	4	3	1
1746	1990	98	23.916	121.636	12.0	6.2	4.0	2	1	3	1
1747	1990	40	41.004	22.3	13.0	5.9	7.0	1	1	3	1
1748	1990	24	9.869	-84.302	17.0	5.7	8.0	2	3	3	1
1749	1991	0	35.993	70.423	142.0	6.4	7.0	848	4	3	3
1750	1991	36	44.885	6.76	5.0	3.8	7.0	9	1	3	1
1751	1991	81	-5.982	-77.094	20.0	6.7	7.0	53	3	3	2
1752	1991	0	37.457	68.273	33.0	5.1	7.0	70	3	3	2
1753	1991	24	9.685	-83.073	10.0	7.6	10.0	87	4	3	2
1754	1991	105	39.597	41.118	33.0	4.5	9.5	1	1	3	1
1755	1991	37	42.453	43.673	17.0	7.0	9.0	270	4	4	3
1756	1991	37	42.565	43.349	14.0	4.9	5.0	135	1	1	1
1757	1991	64	5.865	116.746	33.0	4.5	6.5	1	1	1	1
1758	1991	37	42.461	44.009	9.0	6.1	8.0	8	3	2	1
1759	1991	110	34.262	-118.002	11.0	5.1	7.0	2	4	3	1
1760	1991	48	-8.099	124.681	29.0	6.5	7.5	28	3	4	1
1761	1991	85	45.364	21.057	11.0	5.6	8.0	2	1	3	1
1762	1991	81	-15.679	-71.574	5.0	4.7	5.0	92	2	3	2
1763	1991	50	36.52	44.066	26.0	5.1	8.0	20	2	2	1
1764	1991	42	14.646	-90.986	5.0	6.2	6.0	25	3	3	1
1765	1991	47	30.78	78.774	10.0	7.0	8.0	2000	4	4	4
1766	1991	22	4.554	-77.442	21.0	6.4	6.0	2	1	2	1
1767	1991	117	13.887	44.068	10.0	4.7	6.5	11	2	1	1
1768	1991	49	36.924	49.603	16.0	5.0	7.0	1	2	2	1
1769	1992	49	31.726	50.778	18.0	4.6	7.5	6	2	3	1
1770	1992	105	39.71	39.605	27.0	6.9	8.0	653	4	3	3
1771	1992	74	51.153	5.798	21.0	5.2	8.0	1	4	3	1
1772	1992	58	41.019	72.429	50.0	6.2	7.0	4	4	4	1
1773	1992	78	33.377	71.317	16.0	6.0	8.0	36	2	3	1
1774	1992	110	34.201	-116.436	1.0	7.6	9.0	3	4	3	1
1775	1992	58	42.142	73.575	27.0	7.5	9.0	75	4	4	2
1776	1992	78	29.087	66.74	9.0	5.5	8.571428571428571	4	2	3	1
1777	1992	49	29.134	52.187	18.0	4.7	8.142857142857142	1	2	3	1
1778	1992	23	-6.087	26.651	11.0	7.0	7.714285714285714	8	1	2	1
1779	1992	32	29.778	31.144	22.0	5.3	7.285714285714286	545	4	4	3
1780	1992	22	7.075	-76.862	10.0	7.4	6.857142857142858	11	2	2	1
1781	1992	48	-8.48	121.896	28.0	7.8	6.428571428571429	1000	4	4	4
1782	1993	54	43.3	143.691	102.0	7.6	6.0	2	4	3	1
1783	1993	116	-14.385	-178.252	10.0	6.4	6.4	5	1	2	1
1784	1993	21	29.084	87.333	12.0	6.2	6.8	2	1	1	1
1785	1993	81	-11.652	-76.53	106.0	6.3	7.2	6	1	1	1
1786	1993	24	9.821	-83.622	20.0	5.8	7.6	2	1	2	1
1787	1993	54	42.851	139.197	17.0	7.7	8.0	23	4	3	3
1788	1993	95	15.385	31.69	13.0	5.5	7.666666666666667	2	1	3	1
1789	1993	42	14.717	-92.645	34.0	7.2	7.333333333333333	1	2	3	1
1790	1993	110	42.314	-122.012	11.0	6.0	7.0	2	3	3	1
1791	1993	47	18.066	76.451	7.0	6.2	8.0	11000	4	4	4
1792	1993	80	-5.889	146.02	25.0	6.9	8.5	60	2	4	2
1793	1994	110	34.213	-118.537	18.0	6.7	9.0	60	4	4	2
1794	1994	48	1.015	127.733	20.0	7.0	9.0	9	2	4	1
1795	1994	107	0.593	30.037	14.0	6.2	9.0	7	4	4	1
1796	1994	48	-4.967	104.302	23.0	6.9	9.0	207	4	4	3
1797	1994	49	30.853	60.596	6.0	6.1	9.0	6	2	3	1
1798	1994	49	29.096	52.617	13.0	6.1	9.0	2	1	3	1
1799	1994	44	19.803	-72.799	59.0	5.4	9.0	4	1	2	1
1800	1994	48	-10.477	112.835	18.0	7.8	9.0	2	1	2	1
1801	1994	98	24.511	121.905	11.0	6.4	9.0	1	2	2	1
1802	1994	22	2.917	-76.057	12.0	6.8	9.0	650	2	3	3
1803	1994	14	-13.841	-67.553	631.0	8.2	9.0	5	2	3	1
1804	1994	49	28.968	52.614	9.0	5.9	9.0	3	3	3	1
1805	1994	2	35.52	-0.106	9.0	5.9	9.0	171	4	4	3
1806	1994	86	43.773	147.321	14.0	8.3	9.0	11	3	3	1
1807	1994	48	-1.258	127.98	17.0	6.8	9.0	1	2	3	1
1808	1994	82	13.525	121.067	32.0	7.1	9.0	81	2	3	2
1809	1994	54	40.525	143.419	27.0	7.8	9.0	3	4	3	1
1810	1995	54	34.583	135.018	22.0	6.9	11.0	5502	4	4	4
1811	1995	22	5.05	-72.916	17.0	6.5	9.666666666666666	7	2	3	1
1812	1995	22	4.104	-76.622	74.0	6.4	8.333333333333334	45	4	4	1
1813	1995	27	35.046	32.279	10.0	5.9	7.0	2	2	2	1
1814	1995	86	52.629	142.827	11.0	7.1	9.0	1989	4	2	4
1815	1995	40	38.401	22.283	14.0	6.5	7.0	26	4	3	1
1816	1995	21	21.966	99.196	13.0	6.8	7.0	11	4	4	1
1817	1995	21	36.427	103.123	13.0	5.6	7.0	14	3	4	1
1818	1995	20	-23.34	-70.294	46.0	8.0	7.0	3	2	3	1
1819	1995	66	16.779	-98.597	23.0	7.4	7.5	3	2	3	1
1820	1995	105	38.063	30.134	33.0	6.4	8.0	95	4	4	2
1821	1995	31	-2.75	-77.881	24.0	7.0	8.0	2	1	2	1
1822	1995	48	-2.045	101.436	33.0	6.8	8.0	84	4	4	2
1823	1995	66	19.055	-104.205	33.0	8.0	8.0	49	2	2	2
1824	1995	21	26.003	102.227	10.0	6.2	8.0	81	4	3	2
1825	1995	32	28.826	34.799	10.0	7.2	8.0	11	2	3	1
1826	1996	21	27.291	100.276	11.0	6.6	9.0	322	4	4	3
1827	1996	48	-0.891	136.952	33.0	8.2	8.0	54	2	4	2
1828	1996	21	39.993	76.696	28.0	6.3	7.0	24	3	4	1
